Genes	baseMean	log2FoldChange	pvalue	padj	Cluster	is.TF	Phenotype
Fry	350.619453875389	-1.19051690640147	7.12903883870217e-21	2.26700943851566e-20	f	-	-
Fryl	1556.49228382898	-0.75391394586366	4.19023428298467e-08	7.78362866356191e-08	f	-	-
Frzb	234.157654178244	7.50182221284005	1.18654908474102e-115	2.65877893407084e-114	a	-	-
Fscb	9.83529683009873	4.16340992412452	0.00177551418484345	0.00246215055432913	a	-	-
Fscn1	8161.62969035823	-1.01514155116974	4.34374381163055e-29	1.79130220630686e-28	f	-	-
Fsd1	297.037889143028	0.910549464898922	4.23224103203922e-06	7.00597353257225e-06	c	-	-
Fsip1	24.8928220099699	-3.85131371641487	4.39766465065276e-09	8.60515433970758e-09	f	-	-
Fst	340.647582261164	-0.930725961789052	6.34364286370306e-46	4.04944934167795e-45	d	-	reduced female fertility; abnormal primordial ovarian follicle morphology; increased primary ovarian follicle number; decreased tertiary ovarian follicle number; increased atretic ovarian follicle number; increased secondary ovarian follicle number
Fstl1	6258.81083976428	3.49935265229243	3.16167637884124e-189	1.75553420628541e-187	b	-	-
Fstl3	29.1703594002153	2.83425653338465	1.2052285151043e-05	1.93944818522532e-05	c	-	abnormal testis morphology; enlarged testis
Fstl4	74.1149649830005	3.52168899187555	1.4232421356263e-23	4.95382621792578e-23	b	-	-
Fstl5	36.8580890504167	5.92800378704281	6.4047423721851e-10	1.31169892543626e-09	b	-	-
Fthl17b	18.3772675688444	-5.72902562306654	9.5138059394999e-07	1.63573151347757e-06	e	-	-
Fthl17c	24.5874793585179	-4.00629134024656	2.75298383108458e-15	7.14868027158616e-15	e	-	-
Fthl17f	13.2326567773743	-4.3721480174239	1.63818685715891e-11	3.61102149377782e-11	f	-	-
Ftl1	34553.1597298744	-1.54234454512267	5.91330977166678e-50	4.11994955592947e-49	e	-	-
Fto	3372.11442861723	0.949615947753166	1.32714322805452e-11	2.9336850304363e-11	a	-	-
Ftsj1	613.784488007776	-0.684466074413994	0.00115272296779351	0.00162408414007034	f	-	-
Ftsj3	4140.15130732496	-2.12629261695078	2.91859880625629e-59	2.47831251666553e-58	e	-	-
Fubp3	2247.71394671398	-1.2607959003827	2.0858218336401e-14	5.20819537119282e-14	f	-	-
Fundc1	550.346934154564	0.729639346918662	4.19693153735644e-13	9.9243162381837e-13	b	-	-
Fundc2	954.882612138375	1.46331681600064	1.6866150794236e-13	4.057983989565e-13	c	-	-
Furin	1623.49091272598	0.7032430225078	1.23273578580625e-11	2.72904611048877e-11	a	-	-
Fus	13668.3901915936	-0.613124163914866	0.00203501253700191	0.00281319143861012	e	-	small testis; reduced female fertility; male infertility
Fut1	24.3550599961506	-1.67484819313785	5.13737711833073e-26	1.93805244583734e-25	e	-	-
Fut10	372.481736895507	1.82195369632593	7.74222142634943e-47	5.04044463289363e-46	a	-	-
Fut11	609.611265128758	2.19899445698826	4.93071274427221e-46	3.15858720184508e-45	b	-	-
Fut4	114.588969022341	4.42410763448104	4.94386984369773e-09	9.64743722179756e-09	a	-	-
Fut8	1876.84560570319	0.935321333801758	4.84293460437338e-27	1.88336345725632e-26	a	-	-
Fut9	289.768538342486	-4.01454245837565	2.97932869174287e-05	4.67491177035619e-05	f	-	-
Fuz	182.007486317965	0.928521131638406	0.000195103477609453	0.000290210221870944	a	-	-
Fv1	94.9150762830574	2.21022684054312	6.00505125431161e-08	1.10519932073735e-07	a	-	-
Fxr1	4965.79164148089	-1.77949294123744	4.39309823469925e-39	2.39145726435273e-38	f	-	-
Fxr2	3481.28379843988	-0.997813674082954	3.57047218892546e-07	6.31103209826255e-07	e	-	-
Fxyd1	73.8572859780967	9.92366438783967	6.65173668951541e-43	3.95195672739436e-42	b	-	-
Fxyd3	4.20757265074676	5.06967971595213	0.00456605777964131	0.00612898684180321	b	-	-
Fxyd6	1035.75137267779	2.67741322214624	2.75357092562208e-33	1.28317188511208e-32	b	-	-
Fxyd7	27.2447744381405	8.66932178860753	6.00688144331475e-18	1.72558256824791e-17	b	-	-
Fyco1	514.467815798035	1.12900732126069	2.85482988832044e-14	7.09054034430459e-14	a	-	-
Fyn	1087.53936475774	1.71295925060324	4.20473783297378e-28	1.68518731842698e-27	a	-	-
Fzd1	1657.25921934255	5.59902326504725	6.1623505264336e-278	7.36783223525419e-276	a	-	abnormal ovary morphology; small ovary; absent mature ovarian follicles; reduced female fertility; female infertility
Fzd10	798.211631566167	-4.7104615775439	0	0	d	-	-
Fzd2	3254.37349684029	4.57740878720038	7.88584973593061e-93	1.23371746585046e-91	a	-	-
Fzd3	1296.64466982581	2.84044358587567	1.25080014108885e-73	1.41688148762347e-72	a	-	-
Fzd4	733.98613229378	3.04843382053252	2.28989587106698e-69	2.39059874876209e-68	a	-	male infertility; female infertility
Fzd5	619.615457815397	-3.58581137276322	8.08525067489781e-137	2.44347612647281e-135	f	-	-
Fzd7	3259.95073420339	2.73022283362634	5.91439914818558e-69	6.10831387435559e-68	c	-	-
Fzd8	488.261338583976	1.95402804446068	2.19235772469414e-12	5.02671046059491e-12	b	-	-
Fzd9	67.6055372500193	-3.30088502659067	3.92471653164858e-23	1.34603971500008e-22	f	-	-
G0s2	140.16815541384	3.58458403909844	1.27697177092746e-11	2.82430429486792e-11	b	-	-
G3bp1	13020.5906437701	-1.31429818829003	1.00447664285036e-91	1.54346410974568e-90	e	-	-
G3bp2	9068.66997026592	-1.42519395739495	6.70656625539424e-89	9.79960350252967e-88	e	-	-
G6pdx	1819.85967276695	-1.32188610029097	1.92867451600894e-37	1.01061063890679e-36	e	-	-
Gaa	3332.2776750901	1.1734872952401	9.83304663325786e-25	3.56496909811341e-24	b	-	-
Gab2	463.513474214534	3.48239536103114	6.60112083809625e-65	6.25731246111207e-64	b	-	-
Gabarap	4661.79117052933	1.8297607222442	2.47742153367528e-35	1.22561657268502e-34	b	-	-
Gabarapl2	1486.1019321903	-2.58980103687859	8.36190884926594e-83	1.11356151992664e-81	f	-	-
Gabbr1	511.662444541773	1.72079924740487	3.64293074696659e-26	1.38095824196512e-25	b	-	-
Gabbr2	16.350862569102	7.25570557205822	2.20208952413718e-08	4.15938957626465e-08	b	-	-
Gabpa	1982.14490209692	-0.916949602978849	6.69631292931456e-10	1.37004254037188e-09	f	Yes	-
Gabpb1	1037.84574468132	-0.869048146278715	2.94190313002618e-21	9.45240746760079e-21	e	Yes	-
Gabra1	47.7084352386833	5.52614174230122	6.5974145705289e-26	2.48027658171364e-25	b	-	-
Gabra2	5.30406479826691	5.85374055430658	0.0020389782792033	0.00281843579859494	b	-	-
Gabra3	744.618402247043	9.52297000182302	1.40929941121117e-222	1.0787067455906e-220	a	-	-
Gabra4	65.0859123755921	8.85786714048369	1.54360117352293e-15	4.04935733861396e-15	b	-	-
Gabra5	24.0900744063361	1.38143001866528	0.000888750209029405	0.00126435021920285	c	-	abnormal testis morphology; small testis
Gabrb1	16.434100111458	7.12461250103942	6.04354078523376e-12	1.35830403488102e-11	b	-	-
Gabrb2	79.9601666560727	5.32302537885583	2.08515515789951e-33	9.75016885138281e-33	b	-	-
Gabre	34.4828655603748	4.50044147976248	1.47618019663247e-10	3.11796668224886e-10	a	-	-
Gabrg2	10.9934090000043	7.3363976543424	0.000475454643513729	0.000689259851381084	b	-	abnormal ovary morphology; abnormal testis morphology; enlarged testis; reduced male fertility
Gabrg3	22.6106669555814	5.500844349634	2.58076490909029e-05	4.06626868131002e-05	b	-	-
Gabrq	26.6395236606791	5.51968919786567	1.06326539930044e-17	3.02418601155431e-17	b	-	-
Gabrr1	8.05191452741031	-2.76535291689478	2.99471563519987e-06	5.00035087712271e-06	e	-	-
Gad1	41.7587615716076	-3.82523663962801	4.65548842466643e-36	2.35215608871179e-35	d	-	-
Gadd45a	270.321215763733	-2.9518908740755	1.24260242923522e-95	2.01722772952159e-94	d	Yes	-
Gadd45b	136.931464540296	-4.26742900101428	1.6349918840469e-47	1.07771296018866e-46	f	-	-
Gadd45g	125.676381060664	4.0688482462137	1.8877458235745e-19	5.72934530112105e-19	e	-	abnormal ovary morphology; small ovary; infertility; secondary sex reversal; ovary cyst; primary sex reversal; abnormal testis development; absent testis cords; abnormal ovarian follicle number
Gadd45gip1	1059.30083880405	-0.885944266010233	0.00103858042757762	0.00146882640336051	f	-	-
Gal3st1	21.664056252002	-1.72429655021042	7.71378861362797e-08	1.41229142749968e-07	e	-	abnormal testis morphology; small testis; male infertility; decreased testis weight
Gal3st4	65.2436229365666	8.58991062149429	9.07830567433577e-28	3.60841171913661e-27	a	-	-
Galc	520.047188135669	1.26034524467419	2.57703168183063e-55	2.01296036949861e-54	a	-	-
Gale	217.106136898322	-1.20734133706828	6.24967745513238e-26	2.3522453289308e-25	f	-	-
Galk2	660.146327999921	0.659098346473138	1.20559527988278e-16	3.31447644922455e-16	b	-	-
Galns	200.974932212603	1.13947191440484	8.89701417751625e-07	1.53193621599617e-06	b	-	-
Galnt10	1199.22075026946	0.839956764840893	1.76571710812664e-11	3.88377148262581e-11	d	-	-
Galnt12	84.7078999853801	-2.20997615277988	1.4418478013895e-07	2.60362330357844e-07	f	-	-
Galnt13	46.9507665115776	7.12106694924008	2.74970301108863e-22	9.12852357552325e-22	a	-	-
Galnt14	93.2964775075766	7.48125929418846	6.08829804053545e-23	2.07245057988301e-22	a	-	-
Galnt16	439.313675245668	1.63461471350826	1.4231603570715e-23	4.95382621792578e-23	a	-	-
Galnt17	164.772879270534	2.53104092354369	1.91164386769653e-18	5.59555513811099e-18	b	-	-
Galnt18	74.3241517908686	5.41697816752979	7.39083343915725e-30	3.12337078775531e-29	b	-	-
Galnt3	139.784703030881	0.743743067410907	3.37588225388847e-21	1.08192039363516e-20	e	-	small testis; male infertility; increased testis apoptosis; calcified testicular artery
Galnt4	363.668212628237	3.77396097635707	2.4854491693598e-86	3.50660270405801e-85	b	-	-
Galnt5	12.3240354155691	6.76876906866711	9.78969467911174e-08	1.78291304029186e-07	b	-	-
Galnt6	634.578038313045	-4.86652243432118	5.27798306519859e-187	2.89141680963053e-185	f	-	-
Galnt7	1018.05970728323	-1.11543166210287	5.51261700623242e-08	1.01731260209652e-07	d	-	-
Galntl6	9.6388951335744	7.16057497725921	6.40005007342014e-06	1.04948263292243e-05	b	-	-
Galt	283.188720517372	-2.44456030242988	1.89013066397244e-47	1.24488702355724e-46	f	-	reduced female fertility; abnormal ovarian follicle number
Gamt	204.637377595806	2.35116823548246	7.52723971491937e-29	3.08394663657777e-28	b	-	reduced male fertility; male infertility
Ganab	6141.75291434226	-0.692222298336094	4.66037464918461e-11	1.00456555801611e-10	f	-	-
Gap43	407.111125260385	6.9151863154746	8.25069976696801e-47	5.36934692820564e-46	b	-	-
Gapdh	15712.3576455755	-2.26747554222588	2.02937722046913e-101	3.60925069177898e-100	e	-	-
Gar1	1234.39260669044	-2.01359440025426	3.99568663100901e-43	2.39215449619618e-42	e	Yes	-
Garem1	435.612276599094	1.33296458474021	0.00402821435618554	0.00543823878301485	c	-	-
Garem2	73.2720450962654	-2.80776947630584	1.29548171686876e-36	6.64786670498441e-36	e	-	-
Garin5a	13.0299613021797	0.967796771484627	0.00118627215746422	0.00166891161549977	a	-	-
Gart	5427.73603106481	-2.1613297178762	0	0	e	-	-
Gas1	4063.78448105431	6.1751118224692	1.25253679268924e-233	1.07416506095549e-231	b	-	-
Gas2	197.78735248403	1.42292751914082	2.53072420092044e-13	6.04010817588181e-13	a	-	abnormal ovary morphology; abnormal ovarian folliculogenesis; reduced female fertility; abnormal ovary development; polyovular ovarian follicle; decreased tertiary ovarian follicle number
Gas6	495.740906784765	2.45588640950391	1.03496647975869e-63	9.56701520228403e-63	b	-	-
Gas7	466.845481645361	3.71597488674256	2.98358094925982e-45	1.8738901820888e-44	b	-	-
Gas8	517.912720440884	1.35855290811554	4.49286453412505e-13	1.0610311572804e-12	a	-	-
Gask1a	39.1873214404039	9.06206998528569	9.0819803080476e-36	4.54932224604953e-35	b	-	-
Gask1b	903.565779489313	4.15351646131367	1.21867093625686e-65	1.17838429373598e-64	a	-	-
Gata2	556.254317372863	1.77473930357813	2.83777895716508e-29	1.17648239226434e-28	a	Yes	abnormal ovary morphology
Gata3	335.857748390456	2.81943593185243	8.20592866379952e-37	4.23348382718224e-36	a	Yes	-
Gata4	1469.89062324265	4.13602615078053	2.05596914360644e-21	6.64236184857465e-21	a	Yes	small ovary; delayed sexual maturation; abnormal primary sex determination; primary sex reversal; abnormal ovary physiology; decreased ovary weight
Gata5	1676.19987242824	10.0198095854307	0	0	a	Yes	reduced female fertility
Gata6	3163.48895791109	6.96363879229855	0	0	a	Yes	reduced fertility
Gatad2a	4105.55188274557	-1.16909187986028	2.05401272191822e-39	1.12901773104095e-38	e	Yes	-
Gatc	406.830830825334	0.684943487470469	4.61729154226336e-10	9.53134662410509e-10	a	-	-
Gatd1	768.490407849494	0.780966354038581	8.18090683576815e-12	1.82590617209269e-11	b	-	-
Gatd3a	699.392711651192	0.669631370378171	3.81490536157428e-06	6.3285547723908e-06	b	-	-
Gatm	101.63598505192	2.87410740094332	8.14637602491968e-16	2.16408756549115e-15	c	-	abnormal testis morphology; male infertility; female infertility
Gba2	683.035610263559	1.24392324759918	8.29301540965531e-31	3.60126172879517e-30	a	-	small testis; reduced male fertility
Gbe1	223.862093042505	1.04240801415296	0.00169804554911112	0.00235891663933849	a	-	-
Gbf1	2287.30871462097	1.1203395710373	6.13242448135408e-23	2.08703746113816e-22	a	-	-
Gbgt1	12.4665817675931	-0.938776179850179	7.18699457231419e-06	1.17476270925563e-05	f	-	abnormal testis morphology; small testis
Gbp2	292.683264497838	7.25657507172683	3.28633020195322e-57	2.67678213366453e-56	e	-	-
Gbp3	21.8065962105483	3.90596304643292	3.00510137984575e-08	5.62619277653142e-08	e	-	-
Gbp4	52.8479918380143	2.00891037420368	0.000430637168193377	0.000626172819796494	c	-	-
Gbp6	73.7917569966096	7.18523193810575	7.88660071139652e-17	2.18103190364131e-16	b	-	-
Gbp7	10.5366871111355	5.89750298629072	6.70460373118877e-06	1.09821409116872e-05	b	-	-
Gbp9	166.524018546503	5.04702195881823	1.96021660706078e-23	6.78966970261271e-23	b	-	-
Gbx1	6.99572562507678	-1.12432457477221	0.00208218899633613	0.00287598075385664	e	Yes	-
Gbx2	230.004942053398	-4.4189081957268	6.85665349554529e-97	1.14138195383163e-95	d	Yes	-
Gc	8.12782335669656	0.915495671430028	0.00171216274579996	0.00237772155796552	e	-	-
Gca	209.305229123459	-4.12615377300827	9.01052161225978e-22	2.94654310259164e-21	f	-	-
Gcat	1046.23320856723	-2.28635247371985	1.35196770014199e-40	7.65211849631163e-40	f	-	-
Gcc1	454.441404861196	0.510099487491917	0.000112519141579107	0.000170165593118435	a	-	-
Gcc2	801.696690635226	0.69646881558296	4.34025817755304e-23	1.48668818377915e-22	a	-	-
Gcdh	686.767736349038	-0.995266188966677	0.000605574795013289	0.000871032239402676	f	-	-
Gch1	83.0440033966351	-1.67172079507679	2.88577848573755e-27	1.1302977426203e-26	d	-	-
Gchfr	11.5528910900776	0.954532586600634	0.00455291876386714	0.00611185128275232	e	-	-
Gclc	1131.3718858466	-1.45068776609156	1.24056655753716e-23	4.33087813564761e-23	e	-	-
Gclm	1808.91464056917	-2.60161996678821	2.82710921720562e-165	1.24819539023795e-163	e	-	abnormal ovarian folliculogenesis; abnormal ovary physiology; abnormal ovarian follicle number; abnormal primordial ovarian follicle morphology; abnormal primary ovarian follicle morphology; decreased primordial ovarian follicle number; decreased tertiary ovarian follicle number; abnormal secondary ovarian follicle morphology; premature ovarian failure
Gcm1	4.10609916521005	-5.11424217830172	0.00403142711871602	0.00544212759226705	e	Yes	-
Gcn1	3763.77860050411	-0.727778629997222	6.48249494367555e-14	1.58719382925868e-13	e	-	-
Gcnt1	222.199635654356	3.16069323839736	4.00460909079984e-19	1.20292493869982e-18	c	-	-
Gcnt2	510.255690694659	-4.39550324395151	4.42174695636827e-126	1.1533155277916e-124	f	-	-
Gcnt3	6.63368956618697	-0.604070438410256	0.00010742226372093	0.000162694101938755	f	-	-
Gcnt4	38.0965808350603	-3.90768003095391	4.62197013058255e-15	1.18981409302125e-14	f	-	-
Gcsh	1710.52178724059	-1.72748208969464	1.94526281804814e-39	1.06960070357934e-38	f	-	-
Gdap1	27.5584707742452	6.49360128889719	5.6959791609092e-06	9.36654338476988e-06	b	-	-
Gdap1l1	115.955398153494	5.68810974320144	3.62357231727139e-11	7.85315090723807e-11	c	-	-
Gdf1	172.374916595898	4.49851687745234	1.35143553743597e-12	3.12407305188146e-12	b	-	-
Gdf10	1441.63485717986	9.71721077458827	9.51317726055688e-215	6.71663118654835e-213	b	-	-
Gdf11	679.004117551024	4.74852633991389	2.35622826506573e-189	1.31275574767948e-187	a	-	-
Gdf15	60.7042591979769	-5.12012402091355	1.00192360705989e-35	5.01574226272647e-35	f	-	-
Gdf2	72.9849431576274	10.3352851582382	4.80283580699039e-29	1.97763827346663e-28	b	-	-
Gdf3	1062.23902819513	-6.37581263914465	6.34123945695231e-40	3.53658502910721e-39	f	-	-
Gdf5	22.8361997729915	3.13481121464934	0.00168782480649256	0.00234591178025865	b	-	-
Gdf6	937.340181988029	9.00750687909751	1.15996642836608e-148	4.08607528959923e-147	b	-	-
Gdi2	10189.666767009	-0.974769796351449	2.27234507185504e-10	4.76520449071636e-10	e	-	-
Gdnf	18.0379774181096	8.02882658877599	1.86253976352978e-10	3.91987682469712e-10	b	-	-
Gdpd1	456.8302296929	2.12258311019662	1.50048641054722e-27	5.93384051298007e-27	a	-	-
Gdpd2	24.0300267634001	3.94618677424903	1.88677292020905e-05	3.00168419124167e-05	b	-	-
Gdpd5	281.797417166711	3.35566351097974	5.05919547887771e-64	4.70315675051174e-63	a	-	-
Gdpgp1	173.264726347087	-2.17658585216978	2.83402922593919e-21	9.11295616821437e-21	f	-	-
Gem	119.130455543212	4.86376199758904	1.51280316641397e-61	1.34016851627154e-60	b	-	-
Gemin2	428.332100528675	-1.73760341979427	4.47344212808906e-27	1.74215363904181e-26	e	-	-
Gemin4	1550.06091390178	-1.401718726273	2.22400760954648e-31	9.82449963440434e-31	e	-	-
Gemin5	3831.29583565328	-0.937758240513984	1.64107450941747e-64	1.53604574081476e-63	e	-	-
Gemin6	432.576399219904	-1.96607499569263	9.06167590312327e-30	3.81863265482787e-29	e	-	-
Gemin8	559.894295869565	0.804234104584406	0.000109913793806674	0.000166363698258484	a	-	-
Gen1	451.296560785689	-0.91888814809064	1.33618706675615e-07	2.41575542532735e-07	f	-	-
Get3	3101.5220121833	-1.19687178433041	9.7491761972996e-12	2.16972155043162e-11	e	-	-
Get4	1750.52019008138	-0.682447247576913	7.03240215154418e-30	2.97343178219653e-29	e	-	-
Gfer	1054.16336339593	-1.96060221347798	7.18195072890383e-57	5.78369483478096e-56	e	-	-
Gfm1	1351.57254602674	-1.62818569235398	4.51883300445636e-75	5.26447258982896e-74	e	-	-
Gfm2	833.29930501315	-1.27678704536439	2.16298781089082e-124	5.51006848248703e-123	e	-	-
Gfod1	64.2797707907475	0.673834489502343	3.90809996459853e-09	7.66918382893541e-09	b	-	-
Gfod2	320.061272057134	1.31358225800011	1.77316521290314e-08	3.36669133967236e-08	a	-	-
Gfpt1	1917.22712740336	1.18944107255708	2.14759580055392e-24	7.68741678607369e-24	b	-	-
Gfpt2	739.050674729004	-2.85624742899048	7.82465229402106e-115	1.72268554537722e-113	f	-	-
Gfra1	492.139039980125	8.02283475884462	7.63412441897866e-74	8.7140737270293e-73	a	-	-
Gfra2	112.076961287504	4.97559101040892	1.52773439118031e-36	7.8249810279967e-36	b	-	-
Gfra3	130.187032599483	1.33610543742772	1.32103809134717e-48	8.92681680539054e-48	a	-	-
Gfus	791.36088509971	-0.720295843929816	2.63835852668638e-06	4.42065391439473e-06	f	-	-
Gga2	4069.940107392	-0.825141673984433	1.56450479411135e-09	3.13743738094317e-09	f	-	-
Gga3	1181.41995722314	-0.981674635714665	2.91194055676802e-10	6.07380444669046e-10	e	-	-
Ggact	121.494478539995	-0.987661566378781	2.89671568846031e-24	1.03282984277274e-23	e	-	-
Ggct	237.379918440631	-3.75374279318805	1.28729477641025e-91	1.97064377921494e-90	e	-	-
Ggcx	291.914614186387	0.83695540220479	1.09595766823249e-11	2.43216184875331e-11	b	-	-
Ggn	36.3906446047323	6.63257599838361	5.80219087063488e-14	1.4236052495656e-13	a	-	-
Ggnbp2	2196.54887870852	-0.534039719838729	0.00738309870496308	0.00974969016343883	f	-	small testis; male infertility; decreased testis weight; abnormal testis physiology; increased testis apoptosis
Ggps1	724.265015831445	0.808797878763969	7.8159103822207e-09	1.51025848838947e-08	a	-	-
Ggt1	38.0267968165055	-3.71475924857274	1.9671019765452e-26	7.51951700719027e-26	f	-	impaired ovarian folliculogenesis; small testis; infertility; male infertility; female infertility; decreased testis weight; ovary hypoplasia; absent tertiary ovarian follicles
Ggt5	24.4966794595237	3.88102878137095	7.55044705552398e-14	1.84151761121922e-13	b	-	-
Ghitm	3371.53236186465	-1.35879405996493	7.45030415059001e-96	1.21428837797676e-94	e	-	-
Ghr	1415.83163111506	8.77718687796285	0	0	b	-	impaired ovarian folliculogenesis; reduced male fertility; female infertility; delayed sexual maturation; decreased mature ovarian follicle number; abnormal ovary physiology; decreased testis weight; delayed male fertility; delayed female fertility
Gigyf2	2530.09105930009	-0.653505294480779	6.01392005037948e-07	1.0486268940304e-06	d	-	-
Gimap4	26.9046742386427	7.6793906577929	3.46560582727084e-07	6.13030490828255e-07	b	-	-
Gimap6	56.7721077640115	8.7739323188103	9.01756129306833e-16	2.39047829714289e-15	a	-	-
Ginm1	579.521118413216	1.10095190644204	2.24920602810861e-11	4.92737658692244e-11	b	-	-
Gins1	678.707802923585	-1.99870145024291	9.31592108358076e-13	2.16938850368287e-12	f	-	-
Gins4	1165.48751765795	-1.14205756321952	4.0118669786398e-08	7.46330279501645e-08	e	-	-
Gipc2	31.9641398293634	-2.63028239094109	6.77361490749319e-11	1.45091947410407e-10	f	-	-
Gipc3	8.86400061031612	-4.47914422719956	7.55486050428499e-05	0.000115620494310182	f	-	-
Gipr	8.62542733721849	-2.81020620790452	0.00271398491479724	0.00371325366725516	e	-	-
Gja1	3575.07669883267	1.78206209326269	3.63230648671848e-143	1.18994360504897e-141	d	-	abnormal ovary morphology; small ovary; impaired ovarian folliculogenesis; abnormal ovarian follicle morphology; absent mature ovarian follicles; small testis; reduced female fertility; male infertility; female infertility; ovary cyst; decreased mature ovarian follicle number; decreased testis weight; abnormal ovarian follicle number
Gja4	96.2595304832403	2.14725217975899	2.25670637108031e-16	6.13219149938543e-16	b	-	-
Gja5	75.930972589589	6.96796725073277	1.47699165431702e-23	5.13872627394069e-23	a	-	-
Gjb2	46.8085414777217	3.27138269448232	5.63589872262976e-08	1.0394777736367e-07	e	-	-
Gjb3	1249.34879368702	-7.85750684505926	0	0	f	-	-
Gjb4	63.9380731225869	-9.65103591284029	2.63115097608461e-82	3.47566556356983e-81	f	-	-
Gjb5	151.503441673925	-4.93712008466362	8.51533777398515e-41	4.83805871445982e-40	f	-	-
Gjc2	16.5275885797699	7.1944308525073	5.99216611934425e-13	1.40739433660538e-12	b	-	-
Gjd2	63.5221298170607	8.79445192393184	0.00351401800383949	0.00476605240563806	a	-	-
Gk	202.797703039758	-2.49291721545857	1.20227233582212e-40	6.80719697917949e-40	f	-	-
Gk5	347.289488954508	-1.08858018915438	0.00110875633858172	0.00156442663674464	f	-	-
Gla	423.056068224437	-1.6391504252427	1.08462059757135e-26	4.17436216828447e-26	f	-	-
Glb1	1021.64697409344	-1.95663528581666	5.77648731811117e-118	1.33831488360199e-116	f	-	-
Glb1l	167.169676845683	2.76450261673897	6.87252832552467e-40	3.82377764850863e-39	b	-	-
Glb1l2	87.5627779895754	0.969340281399117	2.60861361936537e-16	7.06149249466282e-16	a	-	-
Gldc	2044.08629292534	-4.95987557577106	2.29141599876163e-246	2.20784670939503e-244	e	-	-
Gldn	28.8811059989216	2.44900574386399	5.84489717505102e-11	1.25609309534683e-10	d	-	-
Gli1	492.734319573158	4.46837359896247	3.64086153584562e-103	6.67084026366344e-102	b	Yes	-
Gli3	3033.71222139393	2.94211103119441	2.19718824087431e-73	2.48199204859383e-72	a	Yes	ectopic ovary
Glipr1	5.75680832109177	1.8561738579206	0.000781731104409093	0.0011158828313918	c	-	-
Glis1	45.5135085641187	1.75130738488461	1.65546199180121e-06	2.80970546323736e-06	a	Yes	-
Glis2	1405.79351154336	0.831204172415145	2.43292527488712e-18	7.08845891189097e-18	b	Yes	-
Glis3	138.448467654606	-2.53992638354453	3.17500537848164e-47	2.07943175128066e-46	f	Yes	-
Glmp	1379.5706659347	-0.542930401759725	1.63669856623972e-21	5.30138867213892e-21	d	-	-
Glo1	2129.5333917315	-0.535523723785693	1.26033664013475e-05	2.02653520814835e-05	e	-	-
Glod5	10.1456432960303	-8.3043588895872	9.59839977919374e-08	1.74826852422099e-07	f	-	-
Glp1r	9.05987714117674	-3.41354164691619	6.64691484865289e-06	1.08909137962323e-05	e	-	-
Glp2r	54.6155759317452	7.65323179263196	1.70890562002368e-32	7.79283798886077e-32	a	-	-
Glra2	18.8787233184489	7.2686434763332	7.32913821323337e-06	1.19728018283397e-05	b	-	-
Glrb	188.627140306465	3.32999893375773	9.38841781963293e-32	4.18693322898777e-31	b	-	-
Glrx	426.647073658427	-0.589582632765805	2.73048912561043e-89	4.02206941344414e-88	f	-	-
Glrx3	4363.36037388044	-1.09895927560142	1.87370363814807e-33	8.77143915200496e-33	e	-	-
Gls2	148.153293135363	-4.27000270938338	2.79080636308928e-75	3.26524344481446e-74	e	-	-
Glt1d1	209.289936070298	-4.59664728369698	3.38690489061756e-139	1.04872404741617e-137	e	-	-
Glt8d1	476.907593592663	1.71124355500548	5.2137205650496e-66	5.08740683570511e-65	a	-	-
Glt8d2	21.1705334558695	6.79802704318514	1.21298429434004e-09	2.44567734383184e-09	b	-	-
Gltp	869.793307329926	-2.65514859784759	3.05503768152942e-158	1.2235089785685e-156	f	-	-
Glud1	5409.18316012286	-1.74366066032996	4.34403209915033e-120	1.03273215942065e-118	e	-	-
Gm10033	230.602897780902	1.19597328718241	2.70670128174836e-06	4.53145615239556e-06	d	-	-
Gm12258	140.72775248161	3.98979609754679	1.33921554109551e-43	8.12457428264606e-43	a	-	-
Gm128	20.3532937144507	-4.7710397120992	1.44910721406535e-16	3.96796659418094e-16	e	-	-
Gm13398	12.6372181010382	5.52150401695347	0.00249797019122959	0.00342916122463465	b	-	-
Gm13889	43.5737935882992	2.14401689060359	4.16216731144918e-19	1.24910774205822e-18	b	-	-
Gm14305	308.478114086019	1.45040876833463	8.9712077452388e-16	2.37896038314734e-15	a	Yes	-
Gm14393	17.0732486021089	-4.64141711476289	5.9156295255601e-07	1.03203761453482e-06	f	-	-
Gm14410	204.347077436415	1.1192084870381	6.32030423234485e-17	1.75379609225493e-16	a	Yes	-
Gm14444	54.1492015475208	-7.19973214547788	5.64238316165181e-47	3.68069439218863e-46	f	Yes	-
Gm14569	12.3472706179256	-1.88028406908212	4.11678457825441e-08	7.65152971653322e-08	e	-	-
Gm15097	16.3442737660813	-3.96774242014259	0.000714738522713807	0.0010233756120675	f	-	-
Gm19935	6.27889190098796	-6.01739862919177	0.00141663954014791	0.00198109414049542	e	-	-
Gm2007	21.1724520443941	3.61896165042167	2.35006770501724e-05	3.71636503264939e-05	a	Yes	-
Gm21411	299.156629620193	-5.74255212800298	5.15625054312222e-76	6.15144820803656e-75	e	Yes	-
Gm2237	14.4231840632563	4.56583645518467	0.00440834408719694	0.00592651642714099	e	-	-
Gm2381	57.4831611852621	-6.14128126268827	3.44298620062119e-50	2.41215200881844e-49	e	-	-
