"","ESC_Rep1","ESC_Rep2","Epi_Rep1","Epi_Rep2","Meso_Rep2","OSC-D7_Rep1","OSC-D7_Rep2","OSC-D8_Rep1","OSC-D8_Rep2","OSC-D9_Rep1","OSC-D9_Rep2","OSC-D10_Rep1","OSC-D10_Rep2"
"Fau",14151.3067510113,12267.9798869923,14018.6467788949,12540.4662012945,10622.8499971622,10481.8686834285,7782.48729309086,5490.41127274552,6215.80558296351,7391.62255247321,5608.4740506961,7402.24474580346,10091.7126605645
"Asic3",0,2.02308375445124,8.7632973550634,0.802384426469672,0,0,0,1.82678797961921,0,2.25239894945857,0,0,2.61782429586627
"Nop2",4725.82317499959,4508.4421467946,5775.88928672229,5684.09127711116,4611.92786187112,1216.64547218366,1355.4685405789,1043.09593636257,1207.97024780339,1035.35271710112,989.632131162721,1093.59880647373,956.814780139123
"Ostm1",834.454791389787,951.86090646931,505.642257387158,616.231239528708,313.45693545865,369.853024458199,278.018716437295,246.616377248593,234.605791928757,312.332654324922,225.411552313948,311.383476957786,206.808119373436
"Bphl",242.349906410235,236.700799270795,289.188812717092,316.139464029051,146.45119115691,392.350167065145,363.562936879539,651.249914734247,470.459487006072,491.773770631788,479.31378410252,410.72565861456,464.663812516264
"Smg6",2175.6412052737,2020.04912881957,2019.94004034211,1606.37362179228,2013.06154862174,3058.71150884043,2720.10253334804,3166.73696266989,2875.16885427583,2544.46001323836,2643.76746301303,2444.31855370616,2265.72692807226
"Snx25",287.790513862154,374.27049457348,267.280569329434,349.839609940777,156.728467729325,309.560682271582,411.426964984128,305.073592596407,434.270295697912,334.856643819507,430.712036763454,406.551617368477,392.673644379941
"Kash5",50.9485598703336,54.6232613701836,77.9933464600643,91.4718246175426,14.1312552870703,13.4982855641678,11.2022193436273,11.8741218675248,31.1975787139305,12.0127943971124,15.0833008983311,11.6873154890322,2.61782429586627
"Atg9b",221.695084841181,240.746966779698,89.3856330216467,85.8551336322549,42.3937658612109,6.29919992994499,13.238986497014,4.56696994904801,6.2395157427861,4.50479789891714,10.8934950932391,10.8525072398156,10.4712971834651
"Galnt18",2.75397620920722,6.06925126335373,3.50531894202536,7.22145983822705,1.28465957155184,47.6939423267263,78.4155354053908,63.0241852968626,111.063380221593,105.111950974733,147.481164339237,175.309732335483,217.279416556901
"Pdzk1",37.1786788242975,22.2539212989637,82.374995137596,189.362724646843,182.421659160362,1.79977140855571,0,2.74018196942881,0,5.25559754873666,0.837961161018392,17.5309732335483,5.23564859173255
"Wdr36",2832.46453116962,3398.78070747809,4276.48910927094,4895.34738589147,2917.46188699424,1252.64090035477,1421.66347306397,1157.27018508877,1169.28525019811,1252.33381589896,1256.94174152759,1147.02653442359,1075.92578560104
"Pth2",0,0,0.87632973550634,0,0,0,0,0,0,0,0,0,0
"Snx10",1167.68591270386,1166.30778444114,832.513248731023,970.885156028303,384.113211894001,251.9679971978,217.934085412385,210.994011646018,185.937569135026,198.961907202174,173.457960330807,220.389377793179,185.865525006505
"Afg1l",393.818597916632,252.885469306405,198.050520224433,247.134403352659,217.107467592262,87.288913314952,92.6729054790982,125.134976603916,116.054992815821,120.127943971124,112.286795576465,124.386429133271,103.404059686718
"Cd160",2.75397620920722,1.01154187722562,1.75265947101268,3.20953770587869,57.809680719833,0,0,0,0,0,0,0,0
"Spats2l",462.668003146813,460.251554137658,277.79652615551,373.108758308397,46.2477445758664,140.382169867345,172.106824461182,308.727168555646,259.563854899902,574.361732111935,610.035725221389,1022.64010529032,878.280051263135
"Edem2",863.371541586463,739.437112251929,720.343042586212,594.566860014027,479.178020188838,519.234051368323,367.636471186313,538.902453987666,525.367225542589,563.099737364642,502.776696611035,594.383473442209,571.994608646781
"Kcnh2",236.841953991821,246.816218043052,250.630304354813,233.493868102674,12.8465957155184,1173.45095837832,957.280562091784,733.455373817111,708.808988380501,512.796160826734,687.128152035082,564.330376470412,835.085950381341
"1700066M21Rik",202.417251376731,207.366084831252,100.777919583229,137.207736926314,59.0943402913848,140.382169867345,98.7832069392585,159.843948216681,116.054992815821,223.738295646218,191.055144712193,249.607666515759,221.2061530007
"Trpc4ap",2686.50379208164,2595.61645696095,2186.44269008832,2229.02393673275,2776.14933412354,4438.23629349838,3840.32446771076,4323.09375376885,3942.12604629226,4266.79440992435,4162.15308677835,4558.88784897177,4628.31335509157
"Serpinb9f",0,0,0,0,0,0,3.05515073008016,5.48036393885762,3.74370944567166,6.00639719855619,6.70368928814714,19.2005897319815,9.16238503553196
"Satb2",97.7661554268563,167.915951619453,43.816486775317,57.7716787058164,165.721084730188,119.684798668955,119.150878473126,89.5126110013411,63.6430605764182,67.5719684837571,69.5507763645266,57.6017691959444,45.8119251776598
"Sesn1",691.248028511012,672.675348355038,438.16486775317,539.202334587619,403.383105467279,643.418278558667,702.684667918437,1011.12714671923,983.347681063089,922.732769628194,948.57203427282,825.625358475203,836.394862529274
